respondent_id,h1n1 vaccine,seasonal vaccine
43133,0.518342561,0.518342561
43135,0.222768741,0.85257121
43136,0.499396885,0.743288538
43137,0.393600931,0.88043975
43138,0.403393668,0.681371573
43139,0.327754707,0.90259334
43140,0.31728426,0.64496446
43141,0.951138179,0.951138179
43142,0.970940433,0.94959637
43143,0.076329429,0.364861386
43144,0.329059068,0.907987112
43145,0.753558064,0.963135399
43148,0.734901409,0.967057618
43149,0.578369706,0.811834024
43150,0.411025695,0.93713268
43151,0.475171294,0.422815111
43152,0.014971315,0.026247377
43153,0.852667304,0.970114666
43154,0.616165417,0.564998279
43155,0.136390347,0.136390347
43156,0.785810591,0.785810591
43158,0.08975078,0.149189978
43159,0.172090021,0.396645979
43160,0.528212439,0.813582372
43161,0.973493802,0.973493802
43162,0.753569993,0.844678283
43164,0.730280462,0.730280462
43165,0.707986844,0.890324833
43166,0.558837007,0.558837007
43167,0.566187981,0.824000495
43168,0.381121201,0.574438259
43169,0.112269624,0.066049574
43170,0.295393277,0.826277236
43171,0.558090764,0.558090764
43172,0.082390756,0.099888209
43173,0.066484026,0.036351554
43174,0.119447762,0.446137357
43175,0.289047855,0.593236752
43176,0.084875366,0.149010484
43177,0.424792477,0.766038537
43178,0.541285963,0.369085733
43179,0.242470743,0.50167648
43180,0.398912713,0.205936889
43181,0.911152701,0.823500616
43182,0.166305446,0.304223394
43183,0.518627095,0.518627095
43184,0.075835907,0.025495306
43185,0.211075146,0.211075146
43186,0.136564469,0.760900521
43187,0.872637141,0.963909496
43188,0.30216704,0.145411085
43189,0.451162082,0.50396356
43190,0.95744422,0.963226213
43191,0.061960941,0.035907851
43192,0.921522662,0.833342584
43193,0.317129399,0.207520087
43194,0.166478347,0.222755194
43195,0.322924702,0.954616308
43196,0.084106825,0.049230629
43197,0.870942024,0.927223863
43198,0.577875795,0.821312611
43199,0.162272608,0.051232476
43200,0.128261487,0.106381284
43202,0.045991095,0.75365042
43203,0.364427645,0.154193154
43204,0.052889987,0.052889987
43206,0.668237834,0.759002945
43207,0.143961672,0.023812833
43208,0.088451657,0.08889933
43209,0.886913994,0.936736448
43210,0.426550703,0.584082411
43211,0.607995426,0.818235438
43212,0.108077737,0.709712258
43214,0.089835627,0.089835627
43215,0.53610816,0.880271441
43216,0.155861015,0.073326666
43217,0.53083556,0.887201605
43218,0.80309804,0.108211808
43219,0.468708464,0.483618348
43220,0.333027848,0.17626701
43221,0.523624076,0.382635492
43222,0.669103876,0.919181292
43223,0.628011614,0.904483606
43224,0.064506572,0.406184043
43225,0.142039954,0.142377834
43226,0.76875946,0.928546758
43227,0.411479867,0.411479867
43228,0.492823146,0.84460398
43229,0.875633831,0.16517712
43230,0.562654028,0.525642228
43232,0.015357047,0.060786964
43233,0.442774783,0.200794683
43234,0.066215775,0.465758229
43235,0.843124211,0.843124211
43236,0.643652142,0.866299232
43237,0.109650886,0.180076558
43238,0.502889587,0.919649217
43239,0.859596063,0.915667236
43240,0.047626281,0.218578005
43241,0.666292308,0.188568413
43243,0.217659659,0.908259136
43244,0.175595185,0.208391348
43245,0.005110326,0.029598439
43246,0.280780739,0.589068492
43247,0.063460267,0.884071858
43248,0.299758102,0.625284095
43249,0.333846423,0.137438938
43251,0.480400785,0.152267718
43252,0.21601913,0.907683364
43253,0.797945068,0.869006567
43254,0.492351053,0.906318108
43255,0.568646366,0.568646366
43257,0.479317665,0.620798021
43258,0.107201286,0.492150553
43259,0.444553174,0.310364332
43260,0.949755443,0.654576821
43261,0.494429392,0.494429392
43262,0.132228042,0.325200386
43263,0.184244541,0.558855764
43264,0.321849902,0.36971206
43265,0.379025306,0.572940147
43266,0.107757495,0.176805636
43267,0.584216517,0.864112584
43268,0.862386287,0.81284459
43269,0.267124363,0.88000565
43270,0.850334666,0.762110409
43271,0.77366249,0.915330918
43272,0.221852919,0.629953896
43273,0.41687224,0.11276873
43274,0.851759662,0.822975524
43275,0.064665292,0.438895002
43276,0.578817851,0.721801577
43277,0.184765683,0.287271301
43278,0.274206583,0.199167421
43279,0.473439136,0.473439136
43280,0.519416368,0.162311902
43281,0.5060337,0.764149027
43282,0.619405539,0.619405539
43283,0.02116182,0.037024278
43285,0.186543285,0.288546105
43286,0.949670012,0.909044218
43287,0.89339935,0.937124375
43288,0.270189326,0.74483595
43289,0.100677545,0.138735003
43290,0.586696471,0.952163975
43291,0.80930686,0.692113634
43292,0.386917254,0.343887589
43293,0.469955445,0.832968987
43294,0.427949034,0.57021283
43295,0.024631666,0.007965253
43296,0.386664238,0.67854232
43297,0.215508156,0.37713581
43298,0.370462806,0.912138122
43299,0.23622325,0.456578979
43300,0.79354027,0.740522329
43301,0.110452669,0.18005839
43303,0.05612889,0.212984264
43304,0.120359596,0.195275944
43305,0.419143843,0.860775192
43306,0.018400291,0.370319492
43307,0.527970729,0.694066765
43308,0.915571136,0.950573663
43309,0.252969129,0.569648884
43310,0.591569475,0.314110991
43312,0.209470117,0.209470117
43314,0.137091493,0.137091493
43315,0.237719467,0.237719467
43316,0.738889256,0.951624388
43317,0.183791105,0.331075209
43318,0.087420705,0.232029654
43319,0.153271897,0.329033309
43320,0.774684597,0.882853022
43321,0.102399559,0.20047982
43322,0.062227167,0.062227167
43323,0.586409793,0.309537264
43324,0.050212108,0.050212108
43325,0.062275842,0.062275842
43326,0.106866526,0.544117027
43327,0.365380828,0.365380828
43328,0.930253514,0.968868671
43329,0.758268984,0.758268984
43331,0.366938661,0.787130684
43332,0.345153375,0.394465206
43333,0.244209494,0.364289528
43334,0.170199025,0.657757442
43335,0.406690348,0.407358864
43337,0.168270552,0.102396342
43338,0.663727555,0.926236715
43339,0.131718853,0.131718853
43340,0.114260603,0.03023045
43341,0.211793399,0.322740602
43342,0.161764782,0.057659464
43343,0.034329678,0.034329678
43344,0.183930627,0.112480156
43345,0.116974371,0.01238884
43346,0.123751309,0.024627004
43348,0.162296842,0.415681056
43349,0.927996841,0.940930214
43350,0.983182481,0.829175042
43351,0.428798166,0.043221506
43352,0.297520702,0.428937216
43353,0.747753033,0.856381567
43354,0.158509936,0.158509936
43355,0.414569022,0.690140929
43356,0.130289069,0.130289069
43357,0.169625056,0.103030181
43358,0.404515342,0.404515342
43359,0.47977109,0.080049676
43360,0.476727697,0.652278188
43361,0.534198623,0.534198623
43362,0.079093374,0.079093374
43363,0.306654428,0.122984757
43365,0.072690108,0.789771781
43366,0.155212537,0.693143143
43367,0.571683863,0.888513323
43368,0.064711349,0.352340082
43369,0.251632879,0.37355893
43370,0.948679877,0.970479399
43371,0.110447683,0.159053951
43372,0.693129521,0.693129521
43373,0.66087564,0.860401119
43374,0.275169528,0.545592082
43375,0.075530939,0.075530939
43376,0.27232433,0.271775794
43377,0.056463165,0.158772464
43378,0.319814483,0.508229243
43379,0.391775677,0.210873182
43380,0.016562552,0.050438147
43381,0.017948058,0.254999157
43382,0.1170503,0.390413222
43383,0.460276846,0.844731151
43384,0.211758928,0.752957121
43385,0.434406081,0.7877126
43386,0.063658492,0.021158364
43387,0.260710336,0.303550189
43388,0.944144101,0.944144101
43389,0.117138215,0.427349352
43390,0.537896789,0.929607797
43392,0.094808447,0.094808447
43393,0.197219914,0.774535658
43394,0.237285742,0.669524058
43396,0.127792753,0.025525569
43397,0.313137557,0.907106282
43398,0.579044471,0.81309976
43399,0.268116297,0.394487577
43400,0.306298868,0.24674607
43401,0.413692591,0.503097803
43402,0.020509307,0.020509307
43403,0.125362027,0.171369518
43404,0.211119128,0.116847901
43405,0.271512918,0.541024207
43406,0.805207428,0.805207428
43407,0.94394554,0.944091918
43408,0.964611003,0.964611003
43409,0.809964807,0.731061831
43410,0.169054237,0.169054237
43411,0.164472848,0.675802096
43412,0.66541269,0.779104096
43413,0.277545512,0.648597421
43414,0.047043472,0.047167801
43415,0.551646461,0.794654312
43417,0.243347506,0.243347506
43418,0.454389821,0.471528098
43419,0.807650037,0.983253464
43420,0.24998891,0.24998891
43421,0.334682568,0.334682568
43422,0.124789188,0.20227664
43423,0.294762813,0.425699361
43424,0.249350945,0.697226308
43425,0.318693374,0.832029628
43426,0.899490304,0.940728032
43427,0.463503191,0.732075688
43428,0.966445622,0.941845846
43429,0.957502595,0.870619646
43430,0.588942419,0.203016782
43431,0.242780779,0.134735831
43432,0.740119296,0.60135052
43433,0.10628614,0.174575944
43434,0.211549587,0.357129344
43435,0.152306433,0.242153076
43436,0.878622319,0.63349779
43437,0.284142562,0.818288825
43438,0.381553962,0.661160275
43439,0.352998075,0.083870349
43440,0.076945697,0.093404483
43441,0.09530699,0.09530699
43442,0.116618497,0.190134588
43443,0.78002154,0.262789164
43444,0.113852977,0.113852977
43445,0.834891781,0.842968193
43446,0.026489313,0.032535833
43448,0.085663215,0.085663215
43449,0.011944972,0.063338564
43450,0.80941143,0.88911013
43451,0.065273041,0.424437827
43452,0.280026583,0.280026583
43453,0.856233956,0.856233956
43454,0.328936397,0.254096561
43455,0.753326849,0.844506483
43456,0.700144583,0.880735451
43457,0.512384945,0.512384945
43458,0.846410508,0.907178808
43460,0.912270103,0.9189046
43461,0.583193745,0.101924964
43462,0.127563836,0.182573162
43463,0.208822002,0.073256648
43464,0.089152219,0.089152219
43465,0.055712523,0.055712523
43466,0.665059653,0.386994659
43467,0.450317988,0.555835199
43468,0.106588305,0.106588305
43469,0.303738518,0.542352625
43470,0.618532323,0.476918907
43471,0.415842185,0.595776877
43472,0.664199492,0.779120513
43473,0.284627223,0.066579815
43474,0.0616742,0.104397775
43475,0.098512879,0.22842027
43476,0.069258142,0.069258142
43477,0.119433669,0.731288829
43478,0.286340675,0.664897943
43479,0.525317451,0.807794351
43481,0.082145761,0.642316386
43482,0.54902324,0.54902324
43483,0.723675511,0.50579264
43484,0.011183474,0.840444887
43485,0.032270312,0.387918589
43486,0.581788798,0.476631728
43487,0.095569777,0.166317323
43488,0.853979234,0.912285951
43489,0.516806832,0.463918227
43490,0.14105834,0.14105834
43491,0.864596787,0.848452899
43492,0.178200048,0.371346449
43493,0.15294977,0.283558971
43494,0.131353135,0.124681301
43496,0.1047819,0.172291538
43497,0.585351845,0.715707102
43498,0.629950886,0.709533316
43499,0.86576426,0.930330659
43500,0.522308659,0.660384306
43501,0.085106085,0.26665672
43502,0.656231716,0.570877853
43503,0.317882661,0.332399839
43504,0.177329192,0.177329192
43505,0.159573911,0.110557023
43506,0.561452036,0.878061225
43507,0.116151252,0.139726715
43508,0.093032549,0.054676114
43509,0.264309643,0.49322983
43510,0.912986569,0.835193876
43511,0.073784721,0.073784721
43512,0.717283462,0.907940561
43513,0.430439502,0.193731244
43514,0.22560671,0.141094366
43515,0.067399323,0.067399323
43516,0.891927844,0.595371418
43517,0.161979586,0.378084833
43518,0.024458426,0.084086203
43519,0.130262151,0.210331312
43520,0.623889353,0.344666445
43521,0.528932571,0.528932571
43522,0.287340579,0.719500079
43523,0.096071319,0.681372344
43524,0.837139872,0.901147755
43525,0.238680739,0.238680739
43526,0.029014307,0.047670915
43527,0.347652922,0.807333728
43528,0.117417513,0.56891549
43529,0.780189445,0.918204465
43531,0.173522115,0.362561792
43532,0.048853662,0.048853662
43533,0.078960417,0.223025819
43535,0.95427912,0.95427912
43536,0.41087509,0.269759677
43537,0.742134359,0.900516678
43538,0.30870989,0.442642543
43539,0.741498005,0.741498005
43540,0.337730144,0.115687912
43541,0.919774476,0.761679902
43542,0.369555322,0.369555322
43543,0.378142371,0.55156382
43544,0.784517555,0.503703531
43545,0.705256054,0.967212429
43546,0.436677833,0.859058694
43547,0.36428274,0.690757782
43548,0.450869429,0.722528392
43549,0.146284377,0.146284377
43550,0.353829239,0.353829239
43551,0.451715918,0.678274981
43552,0.753962312,0.753962312
43553,0.280263372,0.213447592
43554,0.628629166,0.539149311
43555,0.027555194,0.119826618
43556,0.601573194,0.651094909
43557,0.749053935,0.786743068
43558,0.163589493,0.058544145
43559,0.286739585,0.692179448
43560,0.348344222,0.750412734
43561,0.800727619,0.877241311
43562,0.274149657,0.40113788
43563,0.164774823,0.384215184
43564,0.016557935,0.162792152
43565,0.618203692,0.685006148
43566,0.718291168,0.718291168
43567,0.203570466,0.016588262
43568,0.390590515,0.532674037
43569,0.703321026,0.703321026
43571,0.122297158,0.034511478
43572,0.096083307,0.158613849
43573,0.033181833,0.057374755
43574,0.926928819,0.95744155
43575,0.161774126,0.671455832
43576,0.249247999,0.543576196
43577,0.059081851,0.196200267
43578,0.094090521,0.155911513
43579,0.39030701,0.53099814
43580,0.066337365,0.182653111
43581,0.848393585,0.848393585
43582,0.78259672,0.864573467
43583,0.035590111,0.035590111
43584,0.383756825,0.822226716
43585,0.244691532,0.244691532
43586,0.028257257,0.028257257
43587,0.282615744,0.68844227
43588,0.937576974,0.937576974
43589,0.132962351,0.461032727
43590,0.405617284,0.600656417
43591,0.048264752,0.082516081
43592,0.267311247,0.79438393
43593,0.376205879,0.086371024
43594,0.02059245,0.065938687
43595,0.775963117,0.381108516
43596,0.085824006,0.203210389
43597,0.797391762,0.925635275
43598,0.555691297,0.412892652
43600,0.139048228,0.048841298
43601,0.04458221,0.135774609
43602,0.233229803,0.350414126
43603,0.100850223,0.039650692
43604,0.146041754,0.400656143
43605,0.131310286,0.211404633
43606,0.079672273,0.079672273
43607,0.30228957,0.30228957
43608,0.801727721,0.801727721
43609,0.654487268,0.77158908
43610,0.484246002,0.268424154
43611,0.751832601,0.869118231
43612,0.236088169,0.236088169
43613,0.616431795,0.372343682
43614,0.408683687,0.408683687
43615,0.392131171,0.266724296
43616,0.26815575,0.498843944
43618,0.045322362,0.060142561
43619,0.811063895,0.811063895
43620,0.499195421,0.255638522
43621,0.128978833,0.128978833
43622,0.689783496,0.733203755
43623,0.318117886,0.318719019
43624,0.332949086,0.209098165
43625,0.53129483,0.425968472
43626,0.078795007,0.059670325
43627,0.011671443,0.013562131
43628,0.333109598,0.381703714
43629,0.054224008,0.054224008
43630,0.176801239,0.275279755
43631,0.353123044,0.235361047
43632,0.612828692,0.737870862
43633,0.190644659,0.190644659
43634,0.558911959,0.558911959
43635,0.978582766,0.978582766
43636,0.607616679,0.465453043
43637,0.683695093,0.549304721
43638,0.249076019,0.290755998
43639,0.42178385,0.115649915
43640,0.315415283,0.449676278
43641,0.064569862,0.631886328
43642,0.249240015,0.371227063
43644,0.28304039,0.28304039
43645,0.398640729,0.882352631
43646,0.059889145,0.198485914
43648,0.336179168,0.22212742
43649,0.557375231,0.25982875
43650,0.493794579,0.568690303
43651,0.930675224,0.978237087
43652,0.21107378,0.649703521
43653,0.972612748,0.932787157
43654,0.52747261,0.652195667
43655,0.143781369,0.713697664
43656,0.443461615,0.442778117
43657,0.189545261,0.116509144
43658,0.121138132,0.657151773
43659,0.039648316,0.822896292
43661,0.585456827,0.91934405
43662,0.917408975,0.862321726
43663,0.372386377,0.778920654
43664,0.844135247,0.844135247
43665,0.332437154,0.219235644
43666,0.179346051,0.179346051
43667,0.15644424,0.399499433
43668,0.724016341,0.422406356
43669,0.266080213,0.169729516
43670,0.688087058,0.32709623
43671,0.271322606,0.642078407
43673,0.419237451,0.642811602
43674,0.13013541,0.418188839
43675,0.107316545,0.036815137
43676,0.823778074,0.31969871
43677,0.093879442,0.024424787
43678,0.123125513,0.08890799
43679,0.135858752,0.332101903
43680,0.213688825,0.251429894
43682,0.31159877,0.249828392
43683,0.278905757,0.7802416
43684,0.70955728,0.885407088
43685,0.330896803,0.135221588
43686,0.658387826,0.882816456
43687,0.143455963,0.484378243
43688,0.25429578,0.517506864
43689,0.039369032,0.039369032
43690,0.448222083,0.75999118
43691,0.263518997,0.681171762
43692,0.470999826,0.947269228
43693,0.787796506,0.676722587
43694,0.11978457,0.11978457
43695,0.834561286,0.958147273
43696,0.235091812,0.235091812
43697,0.124565351,0.356136675
43698,0.281400546,0.04382286
43699,0.166217819,0.059295266
43700,0.616151815,0.710313767
43701,0.812898419,0.812898419
